,name,psnr,ssim
0,Set12\01,32.40386843573043,0.9528544710993473
1,Set12\02,35.0014766167593,0.9570040974533591
2,Set12\03,33.20237114543491,0.9598726651444904
3,Set12\04,32.05833711660967,0.9545407163462596
4,Set12\05,33.15865364424669,0.9741314261138904
5,Set12\06,31.605652052043464,0.9554530667457636
6,Set12\07,31.820973186151576,0.9520291611503614
7,Set12\08,34.59639021898354,0.9596418382807828
8,Set12\09,32.39651368908354,0.9587931407575911
9,Set12\10,32.41919605203151,0.937973915906865
10,Set12\11,32.41243558280224,0.9416760679220694
11,Set12\12,32.45462754381157,0.9445102292633627
12,Average,32.794207940307366,0.9540400663486786
