,name,psnr,ssim
0,Set12\01,27.33141493786444,0.8905449831605632
1,Set12\02,30.26480332036014,0.9216157180379686
2,Set12\03,27.51770703191346,0.8968090557816241
3,Set12\04,25.993568743647778,0.865426377783955
4,Set12\05,26.98255169085016,0.9133387658146408
5,Set12\06,25.94227513988073,0.8835337274710475
6,Set12\07,26.584179371670874,0.8854151281131584
7,Set12\08,29.563700774036743,0.910358864471163
8,Set12\09,26.692058352526015,0.8742032339253808
9,Set12\10,27.354456610432333,0.8541573018618636
10,Set12\11,27.288381823810486,0.846718970025114
11,Set12\12,27.087752433078727,0.8536834274076363
12,Average,27.383570852505986,0.8829837961545096
