,name,psnr,ssim
0,Set12\01,32.25447682033129,0.9507489737626003
1,Set12\02,34.350803611112745,0.9517110384014161
2,Set12\03,32.933414408251885,0.9565609709379658
3,Set12\04,31.77918922176897,0.9516156900231278
4,Set12\05,32.77969788591766,0.9700200462025825
5,Set12\06,31.493612351175706,0.9533711389070487
6,Set12\07,31.70930879324772,0.9498176102222297
7,Set12\08,34.0209651507607,0.9532935012259558
8,Set12\09,32.0028295243773,0.9528022550780759
9,Set12\10,32.07469054777996,0.9317236449230621
10,Set12\11,32.15275821992507,0.9367272306973444
11,Set12\12,31.981091621065726,0.9365053933755639
12,Average,32.46106984630956,0.9495747911464144
