,name,psnr,ssim
0,CBSD68\00001,28.346827332893035,0.8986513543797877
1,CBSD68\00002,32.454592246979246,0.9543764707642289
2,CBSD68\00003,32.34302756381191,0.9528393657604507
3,CBSD68\00004,32.94422841380543,0.9509866344588501
4,CBSD68\00005,30.08106770634246,0.935084198040022
5,CBSD68\00006,34.96698929088093,0.9653732235181783
6,CBSD68\00007,30.980905006197375,0.9364805205626517
7,CBSD68\00008,28.859794565837813,0.9148463572023311
8,CBSD68\00009,31.483854835829884,0.9434121070032573
9,CBSD68\00010,31.907914656042216,0.9381669356912115
10,CBSD68\00011,31.506995565558004,0.9569347841667307
11,CBSD68\00012,30.099388551679937,0.9219768396782397
12,CBSD68\00013,31.931098560721907,0.9410728921041563
13,CBSD68\00014,33.01086625199488,0.9515308671342527
14,CBSD68\00015,29.915550280687807,0.9257844887336648
15,CBSD68\00016,30.79573405548349,0.949975377871012
16,CBSD68\00017,34.73050809979832,0.954691995542282
17,CBSD68\00018,34.877476190165304,0.9651817774804426
18,CBSD68\00019,30.689660267775054,0.9320918069104409
19,CBSD68\00020,31.212740446334273,0.942196455490525
20,CBSD68\00021,29.17523814197859,0.9510236661282732
21,CBSD68\00022,29.652358615895086,0.9300600690289257
22,CBSD68\00023,31.362461472642188,0.9525888310519921
23,CBSD68\00024,31.33152896982307,0.9492973189502187
24,CBSD68\00025,32.08886825860469,0.9668143765643116
25,CBSD68\00026,30.736158599432926,0.9279303795809447
26,CBSD68\00027,32.08135160048891,0.9353889454066953
27,CBSD68\00028,35.34493384149815,0.961100911496764
28,CBSD68\00029,27.654646555818154,0.9401658814962915
29,CBSD68\00030,32.0547032887786,0.9343488081959402
30,CBSD68\00031,27.43996031667162,0.9268737307305361
31,CBSD68\00032,29.20993456159411,0.9312653687530966
32,CBSD68\00033,30.6904432491624,0.9611947070904967
33,CBSD68\00034,34.984642052048194,0.9551465741150859
34,CBSD68\00035,30.36094376587204,0.9268036690373632
35,CBSD68\00036,29.349598796637665,0.8422596168829313
36,CBSD68\00037,30.675319827238155,0.9204386768734353
37,CBSD68\00038,31.16157338681251,0.925589833389263
38,CBSD68\00039,34.666298389043234,0.96973439276581
39,CBSD68\00040,31.55968445387504,0.9275870884972068
40,CBSD68\00041,30.37593161495101,0.9317652050649002
41,CBSD68\00042,32.081840551370455,0.9402189151311595
42,CBSD68\00043,32.62565970896706,0.9597360522453676
43,CBSD68\00044,30.43733256828352,0.9475481176899158
44,CBSD68\00045,35.45590162346649,0.959257509684215
45,CBSD68\00046,29.092831895472248,0.9231963459503447
46,CBSD68\00047,29.113498520665825,0.9227379506092941
47,CBSD68\00048,32.086186223223535,0.9699442211259458
48,CBSD68\00049,33.29971854060656,0.9383480850043009
49,CBSD68\00050,29.345121595165104,0.9199020884819129
50,CBSD68\00051,30.96645763131324,0.9341208919825633
51,CBSD68\00052,33.75836834018536,0.9423598372003648
52,CBSD68\00053,33.015753622370696,0.9266532267701323
53,CBSD68\00054,31.584349944667842,0.9414385263698315
54,CBSD68\00055,30.056886769838904,0.9262359591922177
55,CBSD68\00056,26.725750314853368,0.9115277665299626
56,CBSD68\00057,30.531932797139937,0.9312824631998405
57,CBSD68\00058,32.48284842524192,0.924452796427167
58,CBSD68\00059,32.18778305192605,0.9254555412092677
59,CBSD68\00060,32.83665295682647,0.93237859917217
60,CBSD68\00061,32.426398921256066,0.9355064377628125
61,CBSD68\00062,35.79262773055842,0.976145535185088
62,CBSD68\00063,29.149671941891185,0.933713140817383
63,CBSD68\00064,29.058554581429927,0.8993619605034207
64,CBSD68\00065,30.871160763145472,0.9313046779917786
65,CBSD68\00066,40.1364112945415,0.9895202127013718
66,CBSD68\00067,27.717121382537737,0.942634114607439
67,CBSD68\00068,29.05710897149557,0.9462247188232019
68,Average,31.426319563472443,0.9386799734700244
